as_of_date,account_id,symbol,quantity,avg_cost,market_value_usd,unrealized_pnl_usd
2026-04-21,A000000477,KLO,100,148.9384,14323.9,-569.94
2026-04-21,A000000477,HXFE,1000,375.9981,305729.88,-70268.22
2026-04-21,A000000477,TIFI,2500,174.0555,323278.13,-111860.62
2026-04-21,A000000477,HXMDW,2500,798.9431,2210061.41,212703.66
2026-04-21,A000000478,ODGF,1000,386.2514,417903.48,31652.08
2026-04-21,A000000478,ORI,5000,268.2132,1337635.74,-3430.26
2026-04-21,A000000479,ADLJL,500,223.7057,106015.0,-5837.85
2026-04-21,A000000479,COBO,5000,397.0281,1653732.09,-331408.41
2026-04-21,A000000479,HXMDW,2500,764.0874,2210061.41,299842.91
2026-04-21,A000000479,YRETH,500,371.5474,208802.23,23028.53
2026-04-21,A000000479,NGQ,2500,388.6962,753318.99,-218421.51
2026-04-21,A000000479,UGIE,500,287.3969,271421.73,127723.28
2026-04-21,A000000479,IMG,2500,354.176,1095563.29,210123.29
2026-04-21,A000000480,MOXDD,500,479.6091,304373.74,64569.19
2026-04-21,A000000480,RFDY,2500,267.0591,1492732.58,825084.83
2026-04-21,A000000480,JOERN,200,423.9363,99750.51,14963.25
2026-04-21,A000000480,NKII,100,580.5446,69652.6,11598.14
2026-04-21,A000000480,PJAWE,2500,515.4419,1416711.87,128107.12
2026-04-21,A000000480,HORT,5000,847.421,4124386.65,-112718.35
2026-04-21,A000000481,HXMDW,2500,451.4611,2210061.41,1081408.66
2026-04-21,A000000481,HORT,2500,507.3784,2062193.32,793747.32
2026-04-21,A000000481,KTEKC,200,370.4466,59354.76,-14734.56
2026-04-21,A000000482,EFYM,5000,126.5462,1001073.16,368342.16
2026-04-21,A000000482,UPIL,5000,209.7793,1600017.97,551121.47
2026-04-21,A000000482,IAWGP,200,596.4408,142203.38,22915.22
2026-04-21,A000000484,IMG,2500,341.0186,1095563.29,243016.79
2026-04-21,A000000484,NTUX,500,358.0529,243119.52,64093.07
2026-04-21,A000000484,ZMHJN,100,435.1102,18508.33,-25002.69
2026-04-21,A000000484,XVGQO,2500,399.4449,957545.69,-41066.56
2026-04-21,A000000484,VNCR,100,60.9339,6699.35,605.96
2026-04-21,A000000486,ADLJL,100,162.4585,21203.0,4957.15
2026-04-21,A000000486,HJD,100,576.1005,107149.87,49539.82
2026-04-21,A000000486,FCVJ,5000,162.8277,936432.37,122293.87
2026-04-21,A000000486,JBM,200,479.2445,86380.51,-9468.39
2026-04-21,A000000486,JOW,500,267.9987,114265.57,-19733.78
2026-04-21,A000000486,ODGF,5000,365.0177,2089517.38,264428.88
2026-04-21,A000000486,PLR,200,448.5158,84280.57,-5422.59
2026-04-21,A000000487,ZQME,100,383.1549,27188.4,-11127.09
2026-04-21,A000000487,VNCR,100,41.197,6699.35,2579.65
2026-04-21,A000000487,SNO,1000,135.6539,367143.75,231489.85
2026-04-21,A000000487,TIFI,1000,166.9064,129311.25,-37595.15
2026-04-21,A000000487,MER,500,297.6673,171328.52,22494.87
2026-04-21,A000000487,QZIZI,1000,455.4395,770676.1,315236.6
2026-04-21,A000000488,LAHK,500,107.891,38864.16,-15081.34
2026-04-21,A000000488,TIFI,100,225.0413,12931.13,-9573.0
2026-04-21,A000000488,QLRI,200,890.9946,65832.75,-112366.17
2026-04-21,A000000488,ADLJL,1000,220.7799,212030.01,-8749.89
2026-04-21,A000000488,TTZQ,100,500.6875,28740.24,-21328.51
2026-04-21,A000000489,FBYB,200,762.3585,216572.94,64101.24
2026-04-21,A000000489,SDSL,100,283.4053,33685.99,5345.46
2026-04-21,A000000490,NGQ,1000,424.8091,301327.59,-123481.51
2026-04-21,A000000491,LAHK,500,79.6755,38864.16,-973.59
2026-04-21,A000000491,ZCAI,2500,357.3591,702189.03,-191208.72
2026-04-21,A000000491,THIVN,200,610.1974,190936.78,68897.3
2026-04-21,A000000491,AHF,1000,776.7615,1544985.16,768223.66
2026-04-21,A000000493,JISTW,100,31.8387,5293.24,2109.37
2026-04-21,A000000493,XJED,100,303.7371,21635.7,-8738.01
2026-04-21,A000000493,SHI,1000,217.8183,164275.24,-53543.06
2026-04-21,A000000493,TIFI,200,200.377,25862.25,-14213.15
2026-04-21,A000000494,FCVJ,2500,151.5866,468216.18,89249.68
2026-04-21,A000000494,ADLJL,200,127.0705,42406.0,16991.9
2026-04-21,A000000494,JPYTB,2500,152.0498,847662.58,467538.08
2026-04-21,A000000494,DDTO,5000,292.7555,1317180.28,-146597.22
2026-04-21,A000000495,QZIZI,100,413.0303,77067.61,35764.58
2026-04-21,A000000495,CIM,5000,764.4707,4216856.6,394503.1
2026-04-21,A000000495,KTEKC,100,385.6468,29677.38,-8887.3
2026-04-21,A000000496,PJAWE,200,471.9413,113336.95,18948.69
2026-04-21,A000000496,RBQA,2500,600.2374,1671388.22,170794.72
2026-04-21,A000000496,HJD,200,710.3488,214299.75,72229.99
2026-04-21,A000000497,YAVU,200,165.9717,45183.59,11989.25
2026-04-21,A000000497,MOXDD,100,691.3659,60874.75,-8261.84
2026-04-21,A000000497,UCEN,200,163.8968,19647.0,-13132.36
2026-04-21,A000000497,FZUGM,200,131.1409,28657.68,2429.5
2026-04-21,A000000498,MGLSG,100,684.1693,97573.07,29156.14
2026-04-21,A000000498,DBZP,500,132.8931,109121.29,42674.74
2026-04-21,A000000498,BDFL,5000,111.1431,323107.49,-232608.01
2026-04-21,A000000499,KTEKC,1000,331.4277,296773.82,-34653.88
2026-04-21,A000000499,SIEY,500,873.4408,559746.46,123026.06
2026-04-21,A000000499,JISTW,2500,40.2462,132330.97,31715.47
2026-04-21,A000000499,RBQA,2500,705.9018,1671388.22,-93366.28
2026-04-21,A000000499,RFDY,1000,344.3538,597093.03,252739.23
2026-04-21,A000000499,TIFI,100,257.3879,12931.13,-12807.66
2026-04-21,A000000499,CZV,1000,273.7877,227102.22,-46685.48
2026-04-21,A000000499,HORT,200,589.6075,164975.47,47053.97
2026-04-21,A000000500,PLR,2500,496.4649,1053507.14,-187655.11
2026-04-21,A000000500,SDSL,100,335.3194,33685.99,154.05
2026-04-21,A000000500,JOERN,1000,469.804,498752.57,28948.57
2026-04-21,A000000500,UMBT,5000,448.5435,1716736.53,-525980.97
2026-04-21,A000000500,CCT,100,113.4884,15767.85,4419.01
2026-04-21,A000000500,CIM,5000,502.0177,4216856.6,1706768.1
2026-04-21,A000000500,ZCAI,500,216.6793,140437.81,32098.16
2026-04-21,A000000501,LAHK,500,85.129,38864.16,-3700.34
2026-04-21,A000000501,LUCRW,500,70.6374,29992.76,-5325.94
2026-04-21,A000000502,MOXDD,100,783.7471,60874.75,-17499.96
2026-04-21,A000000502,JOERN,100,541.8046,49875.26,-4305.2
2026-04-21,A000000502,JBM,2500,391.88,1079756.33,100056.33
2026-04-21,A000000502,ELSO,2500,391.8377,546210.3,-433383.95
2026-04-21,A000000502,OIOO,500,872.0496,426324.4,-9700.4
2026-04-21,A000000502,SHI,200,201.6407,32855.05,-7473.09
2026-04-21,A000000502,TEH,2500,502.3634,2427958.76,1172050.26
2026-04-21,A000000503,MURH,5000,308.764,1812314.58,268494.58
2026-04-21,A000000503,KLO,200,95.1595,28647.81,9615.91
2026-04-21,A000000503,NTUX,500,497.1474,243119.52,-5454.18
2026-04-21,A000000503,NPWW,5000,836.7898,3134745.0,-1049204.0
2026-04-21,A000000503,JISTW,5000,44.1955,264661.94,43684.44
2026-04-21,A000000503,MWXE,5000,440.3579,644893.19,-1556896.31
2026-04-21,A000000503,VOLI,1000,126.0433,120108.25,-5935.05
2026-04-21,A000000503,HXMDW,1000,725.2671,884024.56,158757.46
2026-04-21,A000000504,NKII,100,633.5947,69652.6,6293.13
2026-04-21,A000000505,HQPT,1000,44.371,54290.92,9919.92
2026-04-21,A000000505,YAVU,100,156.4963,22591.79,6942.16
2026-04-21,A000000505,RBQA,5000,586.9502,3342776.45,408025.45
2026-04-21,A000000505,BMW,2500,316.7018,2113149.15,1321394.65
2026-04-21,A000000505,QLRI,5000,819.5679,1645818.73,-2452020.77
2026-04-21,A000000505,IAWGP,500,485.6346,355508.44,112691.14
2026-04-21,A000000505,HJD,500,773.9834,535749.37,148757.67
2026-04-21,A000000506,ZMHJN,500,387.9217,92541.66,-101419.19
2026-04-21,A000000506,MER,1000,368.5306,342657.05,-25873.55
2026-04-21,A000000506,ZCAI,1000,357.4536,280875.61,-76577.99
2026-04-21,A000000507,VTZM,100,162.5212,18781.6,2529.48
2026-04-21,A000000508,XVGQO,1000,606.595,383018.28,-223576.72
2026-04-21,A000000509,BDFL,1000,97.196,64621.5,-32574.5
2026-04-21,A000000509,HORT,2500,530.6608,2062193.32,735541.32
2026-04-21,A000000509,JISTW,200,45.8769,10586.48,1411.1
2026-04-21,A000000509,YRETH,100,512.3434,41760.45,-9473.89
2026-04-21,A000000509,UMBT,1000,483.1163,343347.31,-139768.99
2026-04-21,A000000510,JPYTB,100,142.3839,33906.5,19668.11
2026-04-21,A000000510,PLR,100,443.0709,42140.29,-2166.8
2026-04-21,A000000511,CAHM,2500,522.0916,3026255.42,1721026.42
2026-04-21,A000000511,LUCRW,5000,55.3262,299927.57,23296.57
2026-04-21,A000000512,BMK,500,463.3499,175529.43,-56145.52
2026-04-21,A000000512,VTZM,500,204.9161,93907.98,-8550.07
2026-04-21,A000000512,OIOO,200,746.6444,170529.76,21200.88
2026-04-21,A000000512,BIBMX,200,77.2836,30708.59,15251.87
2026-04-21,A000000513,UPIL,500,177.999,160001.8,71002.3
2026-04-21,A000000513,QZIZI,200,534.8023,154135.22,47174.76
2026-04-21,A000000513,RBQA,200,743.6032,133711.06,-15009.58
2026-04-21,A000000513,NTUX,100,418.6693,48623.9,6756.97
2026-04-21,A000000513,PLR,100,369.7083,42140.29,5169.46
2026-04-21,A000000513,XVGQO,1000,625.0185,383018.28,-242000.22
2026-04-21,A000000514,NPWW,5000,886.2272,3134745.0,-1296391.0
2026-04-21,A000000514,UMBT,2500,411.5797,858368.26,-170580.99
2026-04-21,A000000514,MOXDD,100,642.6182,60874.75,-3387.07
2026-04-21,A000000514,SNO,100,187.4081,36714.37,17973.56
2026-04-21,A000000515,ZGOJ,1000,711.3673,794329.54,82962.24
2026-04-21,A000000515,IMG,1000,570.5953,438225.32,-132369.98
2026-04-21,A000000515,ORI,5000,217.6087,1337635.74,249592.24
2026-04-21,A000000515,ZQLN,200,526.043,85539.88,-19668.72
2026-04-21,A000000516,BDFL,500,66.0193,32310.75,-698.9
2026-04-21,A000000516,HORT,2500,861.3614,2062193.32,-91210.18
2026-04-21,A000000517,VNCR,5000,54.3644,334967.43,63145.43
2026-04-21,A000000517,ZQLN,2500,417.487,1069248.47,25530.97
2026-04-21,A000000517,VOLI,500,178.1135,60054.12,-29002.63
2026-04-21,A000000517,DDTO,100,364.3443,26343.61,-10090.82
2026-04-21,A000000517,LUCRW,2500,59.2859,149963.78,1749.03
2026-04-21,A000000517,UMBT,1000,569.3777,343347.31,-226030.39
2026-04-21,A000000518,NTUX,500,533.7663,243119.52,-23763.63
2026-04-21,A000000520,ZNZWA,5000,116.4177,750203.82,168115.32
2026-04-21,A000000520,KLO,100,171.8511,14323.9,-2861.21
2026-04-21,A000000521,CAHM,2500,680.3253,3026255.42,1325442.17
2026-04-21,A000000521,CCT,1000,155.9572,157678.51,1721.31
2026-04-21,A000000521,ORI,200,166.0236,53505.43,20300.71
2026-04-21,A000000521,JBM,2500,606.987,1079756.33,-437711.17
2026-04-21,A000000521,HHYZ,1000,874.493,744032.84,-130460.16
2026-04-21,A000000523,MURH,5000,455.889,1812314.58,-467130.42
2026-04-21,A000000523,HQJJ,5000,723.3709,2681024.14,-935830.36
2026-04-21,A000000523,HJD,2500,865.6031,2678746.83,514739.08
2026-04-21,A000000523,JISTW,5000,30.3035,264661.94,113144.44
2026-04-21,A000000523,VUVE,1000,301.0786,321008.11,19929.51
2026-04-21,A000000523,HXFE,1000,271.5096,305729.88,34220.28
2026-04-21,A000000523,PSPEQ,5000,629.1574,3608313.53,462526.53
2026-04-21,A000000525,HZYB,1000,343.5797,422297.6,78717.9
2026-04-21,A000000525,XREL,100,944.4899,67639.61,-26809.38
2026-04-21,A000000525,DLYFL,5000,26.3723,94979.13,-36882.37
2026-04-21,A000000525,MER,200,368.9789,68531.41,-5264.37
2026-04-21,A000000525,HHYZ,5000,750.8349,3720164.21,-34010.29
2026-04-21,A000000525,HQJJ,500,640.0977,268102.41,-51946.44
2026-04-21,A000000525,FBYB,200,586.4659,216572.94,99279.76
2026-04-21,A000000526,MWXE,2500,347.1064,322446.6,-545319.4
2026-04-21,A000000526,IMG,200,370.9229,87645.06,13460.48
2026-04-21,A000000526,FBYB,100,549.1653,108286.47,53369.94
2026-04-21,A000000527,SHI,100,198.893,16427.52,-3461.78
2026-04-21,A000000527,LYYA,1000,119.5327,100490.56,-19042.14
2026-04-21,A000000527,DHWMA,200,383.772,67150.84,-9603.56
2026-04-21,A000000527,QZIZI,100,617.07,77067.61,15360.61
2026-04-21,A000000527,NKII,500,399.8449,348262.98,148340.53
2026-04-21,A000000527,ELSO,2500,598.5765,546210.3,-950230.95
2026-04-21,A000000527,HORT,1000,728.9191,824877.33,95958.23
2026-04-21,A000000527,YNUS,5000,488.0871,2094635.51,-345799.99
2026-04-21,A000000528,PSPEQ,5000,509.5198,3608313.53,1060714.53
2026-04-21,A000000529,HQPT,5000,52.669,271454.61,8109.61
2026-04-21,A000000530,PJAWE,500,425.7147,283342.37,70485.02
2026-04-21,A000000530,ZQLN,2500,341.8632,1069248.47,214590.47
2026-04-21,A000000530,KLO,5000,140.3061,716195.15,14664.65
2026-04-21,A000000531,HXMDW,500,523.6515,442012.28,180186.53
2026-04-21,A000000531,MURH,500,451.4719,181231.46,-44504.49
2026-04-21,A000000531,THIVN,1000,553.7492,954683.91,400934.71
2026-04-21,A000000531,HXFE,500,479.5572,152864.94,-86913.66
2026-04-21,A000000532,TCLH,200,581.7582,170614.58,54262.94
2026-04-21,A000000532,ZQME,200,344.0573,54376.8,-14434.66
2026-04-21,A000000532,NPWW,5000,586.7586,3134745.0,200952.0
2026-04-21,A000000532,IAWGP,5000,593.982,3555084.45,585174.45
2026-04-21,A000000532,JISTW,500,47.1133,26466.19,2909.54
2026-04-21,A000000532,ZQLN,5000,510.2618,2138496.93,-412812.07
2026-04-21,A000000533,LUCRW,2500,46.1017,149963.78,34709.53
2026-04-21,A000000533,YUQR,1000,629.4025,636410.56,7008.06
2026-04-21,A000000533,CAHM,5000,712.933,6052510.84,2487845.84
2026-04-21,A000000533,ZNZWA,5000,125.8033,750203.82,121187.32
2026-04-21,A000000533,RFDY,200,392.4811,119418.61,40922.39
2026-04-21,A000000533,VTZM,2500,173.5541,469539.88,35654.63
2026-04-21,A000000533,RBQA,1000,663.9925,668555.29,4562.79
2026-04-21,A000000534,UCEN,500,130.7472,49117.51,-16256.09
2026-04-21,A000000534,CCT,5000,116.9158,788392.53,203813.53
2026-04-21,A000000534,HXMDW,1000,552.0536,884024.56,331970.96
2026-04-21,A000000534,KTEKC,100,324.115,29677.38,-2734.12
2026-04-21,A000000534,ELSO,1000,703.2725,218484.12,-484788.38
2026-04-21,A000000534,VTZM,2500,131.4448,469539.88,140927.88
2026-04-21,A000000534,JPYTB,5000,200.2497,1695325.16,694076.66
2026-04-21,A000000535,BULH,5000,520.073,1784324.19,-816040.81
2026-04-21,A000000535,KTEKC,5000,346.5777,1483869.12,-249019.38
2026-04-21,A000000535,FBYB,100,635.611,108286.47,44725.37
2026-04-21,A000000535,FZUGM,200,134.4932,28657.68,1759.04
2026-04-21,A000000537,KTEKC,200,382.3566,59354.76,-17116.56
2026-04-21,A000000537,SDSL,2500,440.926,842149.7,-260165.3
2026-04-21,A000000537,FCVJ,5000,138.4388,936432.37,244238.37
2026-04-21,A000000537,RXIRR,5000,16.4855,76114.05,-6313.45
2026-04-21,A000000537,LUCRW,100,49.2923,5998.55,1069.32
2026-04-21,A000000538,BULH,1000,611.0331,356864.84,-254168.26
2026-04-21,A000000538,LYYA,1000,123.5566,100490.56,-23066.04
2026-04-21,A000000538,PJAWE,5000,529.833,2833423.74,184258.74
2026-04-21,A000000538,TCLH,2500,570.0681,2132682.2,707511.95
2026-04-21,A000000538,IMG,1000,441.4009,438225.32,-3175.58
2026-04-21,A000000538,VTZM,500,136.1403,93907.98,25837.83
2026-04-21,A000000539,ZNZWA,500,109.5048,75020.38,20267.98
2026-04-21,A000000539,ILP,2500,484.8519,2109954.15,897824.4
2026-04-21,A000000539,CLW,100,886.8021,52972.51,-35707.7
2026-04-21,A000000539,HJD,1000,722.5529,1071498.73,348945.83
2026-04-21,A000000540,LUCRW,1000,67.3502,59985.51,-7364.69
2026-04-21,A000000540,NGQ,200,348.4659,60265.52,-9427.66
2026-04-21,A000000541,UCEN,100,117.8444,9823.5,-1960.94
2026-04-21,A000000542,QLRI,100,797.3305,32916.37,-46816.68
2026-04-21,A000000542,ZQLN,1000,518.4784,427699.39,-90779.01
2026-04-21,A000000542,UMBT,200,394.1419,68669.46,-10158.92
2026-04-21,A000000542,YRETH,5000,520.4934,2088022.31,-514444.69
2026-04-21,A000000542,TIFI,200,180.7825,25862.25,-10294.25
2026-04-21,A000000542,ZNPJ,100,241.926,37856.06,13663.46
2026-04-21,A000000542,BIBMX,200,125.4939,30708.59,5609.81
2026-04-21,A000000542,HORT,100,788.7853,82487.73,3609.2
2026-04-21,A000000543,ZQLN,100,326.0499,42769.94,10164.95
2026-04-21,A000000543,HORT,200,751.4185,164975.47,14691.77
2026-04-21,A000000543,OIOO,100,949.7307,85264.88,-9708.19
2026-04-21,A000000543,JOW,1000,169.4258,228531.14,59105.34
2026-04-21,A000000543,BMK,5000,310.8772,1755294.28,200908.28
2026-04-21,A000000543,XREL,500,722.0143,338198.03,-22809.12
2026-04-21,A000000543,JOERN,200,509.9435,99750.51,-2238.19
2026-04-21,A000000543,KTEKC,100,275.0097,29677.38,2176.41
2026-04-21,A000000545,YAVU,500,166.6929,112958.97,29612.52
2026-04-21,A000000545,MWXE,5000,466.528,644893.19,-1687746.81
2026-04-21,A000000545,AHF,100,729.5233,154498.52,81546.19
2026-04-21,A000000545,HORT,2500,825.9555,2062193.32,-2695.43
2026-04-21,A000000545,BIBMX,500,122.9116,76771.48,15315.68
2026-04-21,A000000545,TEH,1000,434.0501,971183.5,537133.4
2026-04-21,A000000545,HHYZ,200,732.8863,148806.57,2229.31
2026-04-21,A000000545,ILP,200,449.6494,168796.33,78866.45
2026-04-21,A000000546,COBO,2500,300.2713,826866.05,76187.8
2026-04-21,A000000546,TTZQ,5000,463.2438,1437011.92,-879207.08
2026-04-21,A000000546,JISTW,1000,51.0847,52932.39,1847.69
2026-04-21,A000000547,ZNPJ,2500,259.2336,946401.52,298317.52
2026-04-21,A000000547,AHF,2500,585.1326,3862462.89,2399631.39
2026-04-21,A000000547,BULH,5000,534.3145,1784324.19,-887248.31
2026-04-21,A000000547,MER,500,428.0296,171328.52,-42686.28
2026-04-21,A000000547,CIM,200,667.8478,168674.26,35104.7
2026-04-21,A000000547,PLR,500,491.144,210701.43,-34870.57
2026-04-21,A000000548,ZCAI,200,206.9657,56175.12,14781.98
2026-04-21,A000000548,SIEY,500,738.1639,559746.46,190664.51
2026-04-21,A000000548,YNUS,200,638.4411,83785.42,-43902.8
2026-04-21,A000000548,FZUGM,5000,81.296,716441.91,309961.91
2026-04-21,A000000548,NGQ,200,371.511,60265.52,-14036.68
2026-04-21,A000000548,THIVN,200,665.2443,190936.78,57887.92
2026-04-21,A000000549,VOLI,2500,122.8728,300270.62,-6911.38
2026-04-21,A000000549,OIOO,200,661.1117,170529.76,38307.42
2026-04-21,A000000549,UGIE,200,439.1884,108568.69,20731.01
2026-04-21,A000000549,DLYFL,200,36.6652,3799.17,-3533.87
2026-04-21,A000000549,THIVN,500,800.6039,477341.96,77040.01
2026-04-21,A000000549,UMBT,2500,417.3801,858368.26,-185081.99
2026-04-21,A000000549,BMW,1000,472.3527,845259.66,372906.96
2026-04-21,A000000549,ZQLN,5000,532.4217,2138496.93,-523611.57
2026-04-21,A000000551,LYYA,1000,100.4298,100490.56,60.76
2026-04-21,A000000551,DHWMA,5000,289.3701,1678770.95,231920.45
2026-04-21,A000000551,ELSO,100,464.7944,21848.41,-24631.03
2026-04-21,A000000551,RXIRR,1000,14.9631,15222.81,259.71
2026-04-21,A000000551,ORI,100,171.225,26752.71,9630.21
2026-04-21,A000000552,MER,200,437.5287,68531.41,-18974.33
2026-04-21,A000000553,ORI,200,285.8122,53505.43,-3657.01
2026-04-21,A000000553,ZYVC,500,121.2783,63665.91,3026.76
2026-04-21,A000000553,IAWGP,5000,546.4862,3555084.45,822653.45
2026-04-21,A000000553,BMK,2500,266.7509,877647.14,210769.89
2026-04-21,A000000553,MOXDD,5000,557.791,3043737.42,254782.42
2026-04-21,A000000553,BDFL,1000,91.7028,64621.5,-27081.3
2026-04-21,A000000554,MER,200,436.3985,68531.41,-18748.29
2026-04-21,A000000554,ZYVC,200,122.5065,25466.36,965.06
2026-04-21,A000000555,YNUS,200,623.2162,83785.42,-40857.82
2026-04-21,A000000555,QZIZI,500,401.4338,385338.05,184621.15
2026-04-21,A000000555,VOLI,2500,169.0153,300270.62,-122267.63
2026-04-21,A000000555,LUCRW,1000,41.1646,59985.51,18820.91
2026-04-21,A000000555,YUQR,500,554.1582,318205.28,41126.18
2026-04-21,A000000555,AHF,100,568.9789,154498.52,97600.63
2026-04-21,A000000555,XJED,1000,414.0421,216357.05,-197685.05
2026-04-21,A000000555,SNO,5000,117.2865,1835718.73,1249286.23
2026-04-21,A000000556,XJED,200,311.3369,43271.41,-18995.97
2026-04-21,A000000556,BIBMX,200,93.8873,30708.59,11931.13
2026-04-21,A000000556,XREL,500,862.3315,338198.03,-92967.72
2026-04-21,A000000556,SNO,100,194.7429,36714.37,17240.08
2026-04-21,A000000556,YRETH,500,440.3705,208802.23,-11383.02
2026-04-21,A000000556,MURH,2500,299.7376,906157.29,156813.29
2026-04-21,A000000556,TCLH,200,461.6492,170614.58,78284.74
2026-04-21,A000000557,YNUS,500,364.3289,209463.55,27299.1
2026-04-21,A000000557,PLR,500,395.607,210701.43,12897.93
2026-04-21,A000000557,HJD,5000,576.083,5357493.66,2477078.66
2026-04-21,A000000557,HHSJ,100,451.2364,41029.16,-4094.48
2026-04-21,A000000557,ZMHJN,5000,469.693,925416.57,-1423048.43
2026-04-21,A000000557,CZV,5000,179.4571,1135511.08,238225.58
2026-04-21,A000000557,HQPT,100,52.5001,5429.09,179.08
2026-04-21,A000000557,ORI,1000,278.3451,267527.15,-10817.95
2026-04-21,A000000558,NTUX,100,510.2938,48623.9,-2405.48
2026-04-21,A000000559,FBYB,2500,624.8699,2707161.72,1144986.97
2026-04-21,A000000560,WXQLM,1000,318.1067,680332.51,362225.81
2026-04-21,A000000561,HQPT,2500,59.324,135727.31,-12582.69
2026-04-21,A000000561,DDTO,200,365.7585,52687.21,-20464.49
2026-04-21,A000000561,CZV,1000,174.031,227102.22,53071.22
2026-04-21,A000000562,CCT,2500,89.6766,394196.27,170004.77
2026-04-21,A000000562,JOW,100,271.0768,22853.11,-4254.57
2026-04-21,A000000562,HXFE,100,349.6097,30572.99,-4387.98
2026-04-21,A000000562,XREL,2500,817.1009,1690990.14,-351762.11
2026-04-21,A000000563,MER,5000,518.8965,1713285.24,-881197.26
2026-04-21,A000000563,ZNPJ,500,247.1183,189280.3,65721.15
2026-04-21,A000000564,DDTO,200,293.6436,52687.21,-6041.51
2026-04-21,A000000564,WXQLM,100,332.4353,68033.25,34789.72
2026-04-21,A000000564,HJD,1000,546.3222,1071498.73,525176.53
2026-04-21,A000000565,MWXE,500,466.9154,64489.32,-168968.38
2026-04-21,A000000565,KTEKC,2500,226.9976,741934.56,174440.56
2026-04-21,A000000565,TEH,100,639.5437,97118.35,33163.98
2026-04-21,A000000566,MURH,200,292.1012,72492.58,14072.34
2026-04-21,A000000566,MGLSG,5000,754.5306,4878653.26,1106000.26
2026-04-21,A000000566,ELSO,5000,504.5635,1092420.6,-1430396.9
2026-04-21,A000000566,JOW,500,247.5556,114265.57,-9512.23
2026-04-21,A000000566,HORT,2500,903.1122,2062193.32,-195587.18
2026-04-21,A000000566,SIEY,5000,798.8171,5597464.56,1603379.06
2026-04-21,A000000566,ZYVC,500,132.6755,63665.91,-2671.84
2026-04-21,A000000566,PLR,500,470.1004,210701.43,-24348.77
2026-04-21,A000000567,COBO,1000,441.0407,330746.42,-110294.28
2026-04-21,A000000567,DLYFL,200,27.2249,3799.17,-1645.81
2026-04-21,A000000568,EFYM,2500,145.3713,500536.58,137108.33
2026-04-21,A000000569,UPIL,5000,196.0728,1600017.97,619653.97
2026-04-21,A000000569,FZUGM,1000,109.8296,143288.38,33458.78
2026-04-21,A000000569,HQPT,5000,46.1304,271454.61,40802.61
2026-04-21,A000000569,PLR,500,538.6824,210701.43,-58639.77
2026-04-21,A000000569,CZV,5000,302.1312,1135511.08,-375144.92
