symbol,trade_date,open,high,low,close,volume,adj_close
YAVU,2025-07-24,127.1672,127.9522,126.5619,127.6993,687794,127.6993
VNCR,2025-07-24,79.5115,80.5213,78.1389,78.2207,280947,78.2207
MER,2025-07-24,404.886,409.148,403.7782,405.6524,67919,405.6524
COBO,2025-07-24,379.3944,380.4579,351.9336,363.0726,111360,363.0726
ORI,2025-07-24,280.2181,286.3501,278.784,283.5299,570137,283.5299
TTZQ,2025-07-24,359.2054,362.1611,353.615,355.055,552904,355.055
VTZM,2025-07-24,169.1641,175.7616,169.1178,173.6378,211580,173.6378
PLR,2025-07-24,508.9048,515.5174,507.9261,510.0477,698947,510.0477
WXQLM,2025-07-24,319.6982,326.1563,310.7549,314.2905,182411,314.2905
ODGF,2025-07-24,422.42,431.1495,422.0644,428.49,580566,428.49
HXFE,2025-07-24,386.2143,386.499,381.6194,385.2154,789419,385.2154
TIFI,2025-07-24,167.3106,176.6379,164.6324,176.4279,243065,176.4279
ZQME,2025-07-24,297.3924,310.5809,296.6348,309.3966,621823,309.3966
BDFL,2025-07-24,90.2459,91.1061,88.4313,89.6687,322627,89.6687
NGQ,2025-07-24,297.656,307.4974,295.9683,306.2133,1097523,306.2133
AHF,2025-07-25,898.895,914.644,886.8565,893.2554,1181522,893.2554
SIEY,2025-07-25,890.0143,892.9767,880.5385,885.6341,305600,885.6341
HQJJ,2025-07-25,714.032,722.9968,706.3622,720.9487,169693,720.9487
DDTO,2025-07-25,369.3411,369.8339,362.2369,363.0494,2070931,363.0494
ZNZWA,2025-07-25,115.2069,115.9009,114.1709,115.177,328967,115.177
OUNA,2025-07-25,631.7279,633.228,622.6559,631.2851,236193,631.2851
ZQLN,2025-07-25,403.8234,405.4433,400.286,401.7502,142347,401.7502
RFDY,2025-07-25,454.5374,470.9445,451.7519,469.2667,1354458,469.2667
UCEN,2025-07-25,140.2863,142.7159,140.1632,140.8368,338018,140.8368
MWXE,2025-07-25,280.333,297.3298,277.3102,296.5395,67872,296.5395
BIBMX,2025-07-25,123.2329,123.6753,122.1163,122.4948,309828,122.4948
LYYA,2025-07-25,111.0758,112.441,109.4797,110.741,156569,110.741
TEH,2025-07-25,644.066,647.7242,621.0343,623.6722,228917,623.6722
ELSO,2025-07-25,593.4332,604.3376,561.5942,581.7695,245475,581.7695
JOW,2025-07-25,213.4085,214.2312,211.1144,212.1235,120055,212.1235
JBM,2025-07-25,526.2781,536.6156,518.1088,529.4523,90633,529.4523
IAWGP,2025-07-25,654.7202,671.9983,654.3126,670.6561,815407,670.6561
SHI,2025-07-25,198.3151,199.0799,196.6172,197.3714,277568,197.3714
UPIL,2025-07-25,188.4263,191.7213,182.448,185.3859,1134797,185.3859
DBZP,2025-07-25,154.9236,156.1754,153.3368,154.2997,330998,154.2997
MOXDD,2025-07-25,923.065,936.4611,908.9888,928.6168,1096584,928.6168
MGLSG,2025-07-25,889.9855,894.6645,888.3174,893.0889,1423575,893.0889
NTUX,2025-07-25,562.718,585.755,561.236,582.6462,405608,582.6462
CLW,2025-07-25,605.8072,611.7221,602.1838,602.7405,910849,602.7405
FBYB,2025-07-25,668.4927,684.8866,633.3027,639.9304,189996,639.9304
ZCAI,2025-07-25,283.0473,283.764,282.5339,282.7672,1607982,282.7672
RBQA,2025-07-25,587.5382,587.7411,568.4698,581.062,507881,581.062
PJAWE,2025-07-25,619.0571,622.2017,610.949,613.9128,3051117,613.9128
LAHK,2025-07-25,79.6429,80.65,79.1505,80.0448,324257,80.0448
YRETH,2025-07-25,475.702,490.8383,474.9199,486.5548,469675,486.5548
CAHM,2025-07-25,728.9041,735.1776,727.5056,733.7305,78247,733.7305
HQPT,2025-07-25,46.3718,46.9259,45.0263,45.8709,359259,45.8709
YUQR,2025-07-25,579.8831,626.4769,575.6811,612.0541,1350912,612.0541
CZV,2025-07-25,240.0229,245.2445,239.3302,244.6357,117835,244.6357
VOLI,2025-07-25,125.9928,126.7569,125.8047,126.0817,550193,126.0817
DHWMA,2025-07-25,474.3172,478.625,442.9709,444.8948,342310,444.8948
ZGOJ,2025-07-25,853.485,853.5998,829.6628,833.9422,52854,833.9422
OIOO,2025-07-25,758.754,771.246,724.9446,730.3356,844635,730.3356
NPWW,2025-07-25,593.919,602.6815,585.1714,585.4046,1719307,585.4046
JISTW,2025-07-25,40.1143,40.2546,39.7767,39.8366,306175,39.8366
HJD,2025-07-25,790.9977,791.0526,741.8869,750.7787,546268,750.7787
XREL,2025-07-25,1064.3777,1085.1629,1055.1848,1077.1765,236770,1077.1765
HORT,2025-07-25,678.9202,681.5572,672.7846,675.8616,174320,675.8616
ILP,2025-07-25,686.2418,688.9701,673.2719,680.5844,432370,680.5844
UMBT,2025-07-25,505.7505,511.1226,505.2069,510.607,223176,510.607
AWOX,2025-07-25,395.9068,397.1808,384.368,384.7139,3039854,384.7139
KTEKC,2025-07-25,342.094,345.3668,327.5425,330.0315,291160,330.0315
ZYVC,2025-07-25,139.6472,143.28,136.088,143.0857,562118,143.0857
UGIE,2025-07-25,433.0328,449.0216,428.84,448.5203,47490,448.5203
BMK,2025-07-25,337.4848,340.8729,335.1551,338.0343,55177,338.0343
LUCRW,2025-07-25,70.1201,71.861,69.5646,70.8589,72044,70.8589
CCT,2025-07-25,142.538,143.0803,141.2284,142.0257,1978978,142.0257
FCVJ,2025-07-25,158.4675,161.0729,157.3589,159.8233,1237793,159.8233
XJED,2025-07-25,355.5503,361.2656,325.3795,328.6977,1205395,328.6977
TCLH,2025-07-25,605.6069,607.7441,598.4179,605.567,240401,605.567
DNFO,2025-07-25,320.1318,321.1492,318.554,321.0721,260912,321.0721
NKII,2025-07-25,602.1812,603.8388,577.5267,588.4765,709937,588.4765
QZIZI,2025-07-25,398.192,418.5784,394.7689,414.3918,362599,414.3918
JPYTB,2025-07-25,235.8597,242.7893,234.0595,241.8188,39914,241.8188
ZNPJ,2025-07-25,312.532,333.6026,312.4082,332.8914,1267290,332.8914
RXIRR,2025-07-25,14.4029,14.7237,14.3747,14.6518,477556,14.6518
EFYM,2025-07-25,174.5433,181.2237,172.675,177.9792,80719,177.9792
VUVE,2025-07-25,281.3702,288.2997,279.2794,285.6909,1882007,285.6909
ZMHJN,2025-07-25,367.0646,367.2573,346.6862,352.9354,1327623,352.9354
DLYFL,2025-07-25,17.0694,17.1287,16.7619,16.7992,318012,16.7992
SDSL,2025-07-25,319.3736,324.1327,316.9649,321.9785,529897,321.9785
JOERN,2025-07-25,437.6435,440.6089,432.7115,439.2694,447113,439.2694
BULH,2025-07-25,385.8872,392.7953,374.8985,390.1838,864044,390.1838
YNUS,2025-07-25,451.2028,453.102,433.5224,436.2681,315265,436.2681
HZYB,2025-07-25,376.2385,379.9457,368.7266,369.6526,204784,369.6526
ADLJL,2025-07-25,162.1144,167.89,161.5981,165.7696,1863144,165.7696
HXMDW,2025-07-25,747.9178,760.5704,742.4483,758.2584,380832,758.2584
FZUGM,2025-07-25,89.6855,90.7035,89.3125,90.528,3431553,90.528
QLRI,2025-07-25,613.6167,666.9984,600.3755,636.5699,765286,636.5699
XVGQO,2025-07-25,537.1748,538.3003,529.0348,533.4342,483637,533.4342
MURH,2025-07-25,349.1207,351.6697,348.1552,350.4277,507937,350.4277
IMG,2025-07-25,463.1161,470.4742,455.5699,468.9287,274506,468.9287
BMW,2025-07-25,540.4676,544.198,535.9219,539.7695,2115428,539.7695
KLO,2025-07-25,141.9613,142.2263,138.8547,139.3686,874907,139.3686
THIVN,2025-07-25,787.5176,805.3284,763.5464,764.6495,30450,764.6495
PSPEQ,2025-07-25,809.4708,811.8379,808.0905,810.3891,2204469,810.3891
SNO,2025-07-25,198.2313,203.9857,196.1449,203.8855,462904,203.8855
HHYZ,2025-07-25,709.9813,715.6545,687.9683,697.5416,586792,697.5416
HHSJ,2025-07-25,608.0372,608.5752,603.3276,607.5091,328679,607.5091
CIM,2025-07-25,746.7184,781.9891,745.3817,774.0501,197336,774.0501
YAVU,2025-07-25,127.7019,129.2233,125.6171,128.0201,68094,128.0201
VNCR,2025-07-25,78.3405,79.9845,73.299,74.177,1342146,74.177
MER,2025-07-25,406.8031,408.4232,406.2839,408.2025,169744,408.2025
COBO,2025-07-25,363.0396,363.8526,356.6206,361.4946,232927,361.4946
ORI,2025-07-25,283.2768,284.9293,276.7836,277.1584,1295278,277.1584
TTZQ,2025-07-25,355.3143,359.8805,352.3328,352.4348,570132,352.4348
VTZM,2025-07-25,174.971,176.7568,164.4107,166.5465,118277,166.5465
PLR,2025-07-25,515.8762,516.8179,511.6539,512.1115,45671,512.1115
WXQLM,2025-07-25,314.4311,322.5725,302.3292,304.6424,381607,304.6424
ODGF,2025-07-25,426.9356,429.7389,418.0939,423.0689,1503485,423.0689
HXFE,2025-07-25,383.8912,385.545,378.689,381.4178,545561,381.4178
TIFI,2025-07-25,179.2404,181.8467,170.0794,174.8577,457830,174.8577
ZQME,2025-07-25,308.891,313.6167,303.8943,305.9249,729061,305.9249
BDFL,2025-07-25,90.5992,91.9833,89.1355,91.8287,540038,91.8287
NGQ,2025-07-25,305.4232,306.1199,303.4719,303.9052,506936,303.9052
AHF,2025-07-28,889.7621,908.3158,887.8021,893.0054,403665,893.0054
SIEY,2025-07-28,883.5163,900.4985,875.8095,896.7207,291897,896.7207
HQJJ,2025-07-28,722.3288,743.534,712.0799,736.2556,276171,736.2556
DDTO,2025-07-28,360.268,365.3894,357.427,359.2183,667117,359.2183
ZNZWA,2025-07-28,115.3559,116.3313,109.7505,111.473,1774225,111.473
OUNA,2025-07-28,630.017,631.0949,623.9145,630.2527,573012,630.2527
ZQLN,2025-07-28,399.998,411.5957,399.473,406.4056,1224816,406.4056
RFDY,2025-07-28,471.5497,481.8595,470.0373,479.6538,210090,479.6538
UCEN,2025-07-28,141.5421,144.9578,131.7421,133.6638,1713857,133.6638
MWXE,2025-07-28,293.1235,309.5938,292.6759,303.1337,7092332,303.1337
BIBMX,2025-07-28,123.1368,123.3972,122.3251,122.8578,207213,122.8578
LYYA,2025-07-28,110.3402,114.6992,109.1054,113.2747,365750,113.2747
TEH,2025-07-28,625.9668,633.1762,591.1045,592.2557,467806,592.2557
ELSO,2025-07-28,570.18,575.8964,547.1875,569.3359,1435944,569.3359
JOW,2025-07-28,211.3009,215.1328,208.3447,214.7357,341184,214.7357
JBM,2025-07-28,527.3264,533.9654,519.7728,533.2787,276941,533.2787
IAWGP,2025-07-28,674.0274,676.4931,662.3936,663.3828,124144,663.3828
SHI,2025-07-28,197.889,198.2244,193.1436,194.2721,2457363,194.2721
UPIL,2025-07-28,185.588,191.4602,182.8509,183.7112,152684,183.7112
DBZP,2025-07-28,154.7495,156.6664,153.9846,155.5283,690224,155.5283
MOXDD,2025-07-28,936.6151,952.9573,927.7996,928.7908,874626,928.7908
MGLSG,2025-07-28,888.2429,896.7171,877.6993,882.5315,153293,882.5315
NTUX,2025-07-28,589.1417,596.7838,584.8686,593.1926,1064717,593.1926
CLW,2025-07-28,604.3279,635.465,587.4464,628.3012,749251,628.3012
FBYB,2025-07-28,634.2479,660.7631,624.0641,658.6023,296700,658.6023
ZCAI,2025-07-28,283.2466,288.2184,281.7803,287.4226,42435,287.4226
RBQA,2025-07-28,577.9361,582.6788,574.4586,576.3909,81236,576.3909
PJAWE,2025-07-28,614.508,622.5176,589.7562,597.4337,2943098,597.4337
LAHK,2025-07-28,80.4042,80.6133,80.1662,80.3886,322761,80.3886
YRETH,2025-07-28,487.8831,492.644,486.1465,488.5488,666231,488.5488
CAHM,2025-07-28,727.01,746.8301,718.2965,739.8251,405054,739.8251
HQPT,2025-07-28,45.7701,47.6088,45.3924,46.9534,1136102,46.9534
YUQR,2025-07-28,607.9723,652.888,606.8982,640.3809,53027,640.3809
CZV,2025-07-28,244.06,244.3933,243.617,243.871,1263923,243.871
VOLI,2025-07-28,126.0007,126.9364,121.8355,123.1253,1699619,123.1253
DHWMA,2025-07-28,451.9189,456.468,435.8448,437.8226,3371652,437.8226
ZGOJ,2025-07-28,828.3738,853.9192,814.8977,831.7721,160023,831.7721
OIOO,2025-07-28,737.5199,748.7812,735.9703,740.6823,268818,740.6823
NPWW,2025-07-28,599.2273,612.0543,586.6074,597.2431,361357,597.2431
JISTW,2025-07-28,39.6094,40.6052,39.3649,40.5653,114254,40.5653
HJD,2025-07-28,755.0018,762.458,722.3438,723.6616,2108481,723.6616
XREL,2025-07-28,1090.1746,1097.6325,1035.395,1065.5235,802904,1065.5235
HORT,2025-07-28,676.9123,690.983,651.9918,653.4282,415889,653.4282
ILP,2025-07-28,681.127,695.0523,680.1214,692.3187,720123,692.3187
UMBT,2025-07-28,510.8854,514.961,503.1728,508.1396,422681,508.1396
AWOX,2025-07-28,385.3957,386.8001,370.7689,375.4185,334153,375.4185
KTEKC,2025-07-28,331.8021,338.8329,327.0322,333.2396,1412653,333.2396
ZYVC,2025-07-28,141.0036,142.1922,133.1386,136.7122,143132,136.7122
UGIE,2025-07-28,448.4133,455.4963,443.8335,454.0514,959987,454.0514
BMK,2025-07-28,339.3401,345.7265,338.5074,342.7586,2490913,342.7586
LUCRW,2025-07-28,71.0372,72.4294,70.7129,72.0804,192366,72.0804
CCT,2025-07-28,141.8945,142.2266,139.8876,140.7125,80583,140.7125
FCVJ,2025-07-28,157.8957,180.1464,153.5074,172.5085,761145,172.5085
XJED,2025-07-28,327.1676,334.451,323.5758,330.6358,607128,330.6358
TCLH,2025-07-28,599.9571,619.7662,599.2188,616.9067,368067,616.9067
DNFO,2025-07-28,322.8073,325.0825,317.8928,320.9965,105887,320.9965
NKII,2025-07-28,589.2355,598.4381,581.6602,584.7867,464464,584.7867
QZIZI,2025-07-28,415.0085,416.0451,406.4433,414.433,400210,414.433
JPYTB,2025-07-28,240.1569,244.4422,234.6263,240.3193,788086,240.3193
ZNPJ,2025-07-28,330.5556,360.2906,330.2295,352.763,244249,352.763
RXIRR,2025-07-28,15.0557,15.091,14.8511,14.9318,415209,14.9318
EFYM,2025-07-28,177.1841,181.104,171.4351,173.5277,158402,173.5277
VUVE,2025-07-28,286.6467,291.4307,284.8862,290.9367,1021907,290.9367
ZMHJN,2025-07-28,358.2904,363.2223,339.484,345.918,3466330,345.918
DLYFL,2025-07-28,16.7695,17.6408,16.5404,17.4073,7465809,17.4073
SDSL,2025-07-28,321.9423,328.7854,317.3673,325.8656,391805,325.8656
JOERN,2025-07-28,440.1799,441.2958,435.5007,439.09,410185,439.09
BULH,2025-07-28,393.5369,400.4646,389.1521,389.2473,192708,389.2473
YNUS,2025-07-28,436.6947,446.8579,421.2242,422.4143,1033631,422.4143
HZYB,2025-07-28,369.9205,374.2278,362.9592,374.1863,65556,374.1863
ADLJL,2025-07-28,166.2295,166.5683,162.0556,163.9021,2348210,163.9021
HXMDW,2025-07-28,760.2053,772.5088,751.8478,763.3055,266339,763.3055
FZUGM,2025-07-28,90.3416,91.753,87.686,89.8139,90049,89.8139
QLRI,2025-07-28,643.7183,644.1719,609.4533,623.4947,3945384,623.4947
XVGQO,2025-07-28,534.2939,535.983,531.9926,535.6436,121189,535.6436
MURH,2025-07-28,349.4148,354.0111,346.2286,347.5645,1485588,347.5645
IMG,2025-07-28,467.2896,482.5082,466.2449,482.2797,2440815,482.2797
BMW,2025-07-28,537.4912,577.0603,527.4689,561.6545,1133074,561.6545
KLO,2025-07-28,139.2326,140.4187,138.2526,139.6487,332030,139.6487
THIVN,2025-07-28,766.5329,791.9053,748.2008,785.0459,20132,785.0459
PSPEQ,2025-07-28,814.1225,831.444,813.9243,824.8259,761504,824.8259
SNO,2025-07-28,204.9594,205.1506,198.2882,203.4673,1327328,203.4673
HHYZ,2025-07-28,694.1847,718.6227,693.7906,710.7283,233358,710.7283
HHSJ,2025-07-28,619.6772,623.441,600.1377,608.3444,1841077,608.3444
CIM,2025-07-28,783.4086,784.0077,760.1215,762.7988,253691,762.7988
YAVU,2025-07-28,129.0678,133.3001,123.0264,125.259,7321537,125.259
VNCR,2025-07-28,74.4559,76.921,73.9324,76.7768,1898190,76.7768
MER,2025-07-28,407.1208,412.2663,406.6899,411.4749,204491,411.4749
COBO,2025-07-28,357.2119,364.2043,352.8199,358.8701,125102,358.8701
ORI,2025-07-28,277.5775,283.4421,277.0368,281.8652,312844,281.8652
TTZQ,2025-07-28,350.9067,356.1172,346.046,347.1313,5929554,347.1313
VTZM,2025-07-28,168.3787,171.4033,166.8676,167.6065,17867,167.6065
PLR,2025-07-28,513.2837,517.702,513.1044,514.2602,208856,514.2602
WXQLM,2025-07-28,305.9452,313.3733,304.35,312.8818,3237015,312.8818
ODGF,2025-07-28,421.4896,423.3597,417.7492,422.1563,161673,422.1563
HXFE,2025-07-28,381.6533,385.8045,381.1171,384.875,48305,384.875
TIFI,2025-07-28,177.4072,182.5257,176.1835,180.3553,1437454,180.3553
ZQME,2025-07-28,309.4369,318.9212,306.0246,315.1863,247545,315.1863
BDFL,2025-07-28,91.7824,92.9972,91.5022,92.3062,209684,92.3062
NGQ,2025-07-28,301.8788,304.2604,301.7464,304.2584,90766,304.2584
AHF,2025-07-29,890.1529,904.975,874.012,895.5195,590672,895.5195
SIEY,2025-07-29,898.4729,900.2804,891.1408,892.9185,1401715,892.9185
HQJJ,2025-07-29,725.8881,768.2375,720.7233,745.3853,164373,745.3853
DDTO,2025-07-29,358.7742,363.6342,356.751,358.3892,92582,358.3892
ZNZWA,2025-07-29,111.5737,113.8093,108.8481,109.8538,1018149,109.8538
OUNA,2025-07-29,633.9666,635.6436,626.9326,630.4585,28261,630.4585
ZQLN,2025-07-29,405.8142,421.1073,404.438,415.8065,966713,415.8065
RFDY,2025-07-29,479.4123,504.2859,478.7564,496.4395,507111,496.4395
UCEN,2025-07-29,134.0768,134.5766,131.8874,134.409,2124757,134.409
MWXE,2025-07-29,303.0821,304.623,293.8835,297.2233,644082,297.2233
BIBMX,2025-07-29,122.6957,125.0,121.555,124.951,2146544,124.951
LYYA,2025-07-29,111.8483,115.9812,111.1213,115.3874,1516582,115.3874
TEH,2025-07-29,588.1069,605.8731,579.19,598.3213,573210,598.3213
ELSO,2025-07-29,565.9988,594.1738,556.2926,591.3094,1308074,591.3094
JOW,2025-07-29,215.9467,216.0433,205.1805,209.051,604091,209.051
JBM,2025-07-29,535.0471,542.7455,521.6962,527.3764,2571983,527.3764
IAWGP,2025-07-29,660.6214,661.3083,659.0402,659.9866,287560,659.9866
SHI,2025-07-29,194.2011,196.2648,191.0218,191.6718,356231,191.6718
UPIL,2025-07-29,183.9313,187.0718,178.1325,181.7847,58193,181.7847
DBZP,2025-07-29,155.5523,162.0327,147.9059,152.0067,1101452,152.0067
MOXDD,2025-07-29,921.8451,945.5939,907.3472,941.2635,1374792,941.2635
MGLSG,2025-07-29,886.1187,895.5172,885.5692,894.4548,160950,894.4548
NTUX,2025-07-29,592.927,609.4614,592.4445,605.0503,37592,605.0503
CLW,2025-07-29,626.7579,638.8314,619.0045,627.7086,70423,627.7086
FBYB,2025-07-29,659.3819,672.5351,655.5891,669.7996,37936,669.7996
ZCAI,2025-07-29,288.0122,289.6668,283.3626,284.2608,2113319,284.2608
RBQA,2025-07-29,576.598,599.4124,574.0878,595.3155,9918886,595.3155
PJAWE,2025-07-29,595.0918,597.0323,585.8435,589.3977,2030210,589.3977
LAHK,2025-07-29,80.9653,83.903,80.449,82.3529,860095,82.3529
YRETH,2025-07-29,487.885,491.1728,487.2859,489.3254,657915,489.3254
CAHM,2025-07-29,740.1224,744.2657,714.699,721.5734,686575,721.5734
HQPT,2025-07-29,46.7433,47.1478,45.6169,46.0193,281643,46.0193
YUQR,2025-07-29,645.2324,651.9056,609.3473,619.8595,4768924,619.8595
CZV,2025-07-29,244.9546,246.5078,240.9874,245.3537,18170938,245.3537
VOLI,2025-07-29,126.7254,127.3503,124.001,124.338,286311,124.338
DHWMA,2025-07-29,440.0946,454.2929,426.5959,436.9327,181170,436.9327
ZGOJ,2025-07-29,837.7393,849.2675,833.271,836.201,556017,836.201
OIOO,2025-07-29,744.0876,751.4758,729.7954,739.2674,385864,739.2674
NPWW,2025-07-29,577.5885,602.1243,563.9838,601.8101,5643992,601.8101
JISTW,2025-07-29,40.7644,41.1748,40.6733,40.9881,131557,40.9881
HJD,2025-07-29,734.5101,736.7135,722.8146,736.1337,852815,736.1337
XREL,2025-07-29,1080.5399,1113.4368,1057.4686,1106.9813,1861225,1106.9813
HORT,2025-07-29,642.5621,661.4918,637.6791,652.4954,434392,652.4954
ILP,2025-07-29,690.0062,700.1959,688.1835,698.5903,2102341,698.5903
UMBT,2025-07-29,505.7857,509.461,503.8786,509.2224,549939,509.2224
AWOX,2025-07-29,378.2472,380.9258,376.3501,376.8183,948185,376.8183
KTEKC,2025-07-29,341.5719,348.7514,332.8622,333.3269,242607,333.3269
ZYVC,2025-07-29,137.4308,137.5595,134.0128,134.7893,173421,134.7893
UGIE,2025-07-29,453.2998,458.9222,452.4924,458.397,32513,458.397
BMK,2025-07-29,343.6508,346.2985,341.9608,346.2857,324024,346.2857
LUCRW,2025-07-29,72.2931,74.7636,70.2389,72.665,792252,72.665
CCT,2025-07-29,140.2922,141.5663,139.0687,139.1731,1434095,139.1731
FCVJ,2025-07-29,172.1446,172.5033,160.3324,164.2045,1936679,164.2045
XJED,2025-07-29,324.646,340.9702,315.038,337.4769,553647,337.4769
TCLH,2025-07-29,620.0128,626.7389,597.5309,599.2832,111336,599.2832
DNFO,2025-07-29,322.3788,330.4403,319.0292,327.8425,49830,327.8425
NKII,2025-07-29,585.8966,594.4793,582.3855,592.9986,192485,592.9986
QZIZI,2025-07-29,411.5377,423.0375,410.7322,418.9666,373579,418.9666
JPYTB,2025-07-29,242.8945,245.5385,232.6346,237.4433,1206096,237.4433
ZNPJ,2025-07-29,351.8582,357.9361,346.993,347.7006,154125,347.7006
RXIRR,2025-07-29,14.7666,14.911,14.6348,14.8716,1467415,14.8716
EFYM,2025-07-29,174.0293,177.2715,170.0281,177.13,131238,177.13
VUVE,2025-07-29,292.744,293.0995,289.3578,289.7537,230621,289.7537
ZMHJN,2025-07-29,348.6875,353.8708,337.3777,338.7198,520899,338.7198
DLYFL,2025-07-29,17.2443,18.7303,16.9814,18.1052,201190,18.1052
SDSL,2025-07-29,327.1172,327.7692,307.5038,311.6796,43850,311.6796
JOERN,2025-07-29,438.6917,442.131,433.0489,435.792,956461,435.792
BULH,2025-07-29,387.7831,396.8475,376.6107,392.0728,820310,392.0728
YNUS,2025-07-29,418.9488,454.1662,415.752,440.8073,342059,440.8073
HZYB,2025-07-29,375.889,387.1005,374.4821,382.1087,2647344,382.1087
ADLJL,2025-07-29,163.7466,163.8488,159.1866,159.6834,65814,159.6834
HXMDW,2025-07-29,765.9894,771.7884,765.9735,770.2901,248919,770.2901
FZUGM,2025-07-29,88.5062,92.0569,87.8895,90.0658,288507,90.0658
QLRI,2025-07-29,629.368,645.2072,606.246,609.8903,1995606,609.8903
XVGQO,2025-07-29,539.477,544.0498,527.1475,529.5157,329707,529.5157
MURH,2025-07-29,345.1632,362.4208,341.9719,354.7814,155351,354.7814
IMG,2025-07-29,481.5209,482.9932,474.4876,477.5865,1101985,477.5865
BMW,2025-07-29,561.9998,578.5433,559.8321,572.7009,406407,572.7009
KLO,2025-07-29,140.1467,141.0743,137.6786,138.2696,574096,138.2696
THIVN,2025-07-29,786.1502,791.6565,754.4764,757.602,351653,757.602
PSPEQ,2025-07-29,823.7844,857.5332,822.119,856.4337,189676,856.4337
SNO,2025-07-29,202.3611,212.5355,200.6835,211.4364,144834,211.4364
HHYZ,2025-07-29,717.0944,723.7416,695.81,701.756,2128586,701.756
HHSJ,2025-07-29,608.011,616.4016,576.7108,577.5422,293173,577.5422
CIM,2025-07-29,757.6349,767.2309,750.8476,757.0742,1430605,757.0742
YAVU,2025-07-29,123.4739,128.4033,122.0676,127.693,88911,127.693
VNCR,2025-07-29,76.0825,80.2342,75.5078,79.0628,187067,79.0628
MER,2025-07-29,411.6876,413.7079,406.0831,410.8486,424791,410.8486
COBO,2025-07-29,362.2011,365.2061,353.8298,364.0462,1357535,364.0462
ORI,2025-07-29,282.0687,284.9878,280.758,283.9071,198056,283.9071
TTZQ,2025-07-29,348.0038,355.1978,347.5501,352.4449,1559182,352.4449
VTZM,2025-07-29,166.9233,168.5835,161.7987,163.3518,158494,163.3518
PLR,2025-07-29,514.3547,532.1584,512.8893,523.0662,551130,523.0662
WXQLM,2025-07-29,313.4047,327.274,306.0281,325.5548,793839,325.5548
ODGF,2025-07-29,418.1977,429.8986,417.0534,428.9889,138012,428.9889
HXFE,2025-07-29,384.4981,387.2359,377.2342,383.2763,310097,383.2763
TIFI,2025-07-29,183.9385,184.0446,173.4464,175.2025,592325,175.2025
ZQME,2025-07-29,315.4279,315.9663,306.7061,311.7811,2709472,311.7811
BDFL,2025-07-29,91.8976,96.398,90.1656,96.397,47363,96.397
NGQ,2025-07-29,303.3763,307.2531,301.819,306.8423,745545,306.8423
AHF,2025-07-30,906.1748,936.0596,860.0903,873.84,95495,873.84
SIEY,2025-07-30,893.5676,912.2868,888.7524,907.0399,238621,907.0399
HQJJ,2025-07-30,742.415,752.4177,713.0368,717.3994,848619,717.3994
DDTO,2025-07-30,359.2144,361.9013,347.0276,347.5982,1198793,347.5982
ZNZWA,2025-07-30,110.9365,111.0865,106.3817,107.696,1324311,107.696
